split,class,source,augmented
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_775722.jpg,PBC_balanced_notebook/train/basophil/BA_775722_aug_00151.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_723161.jpg,PBC_balanced_notebook/train/basophil/BA_723161_aug_00152.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_297732.jpg,PBC_balanced_notebook/train/basophil/BA_297732_aug_00153.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_309434.jpg,PBC_balanced_notebook/train/basophil/BA_309434_aug_00154.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_795313.jpg,PBC_balanced_notebook/train/basophil/BA_795313_aug_00155.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_249665.jpg,PBC_balanced_notebook/train/basophil/BA_249665_aug_00156.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_583166.jpg,PBC_balanced_notebook/train/basophil/BA_583166_aug_00157.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_515691.jpg,PBC_balanced_notebook/train/basophil/BA_515691_aug_00158.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_126839.jpg,PBC_balanced_notebook/train/basophil/BA_126839_aug_00159.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_793130.jpg,PBC_balanced_notebook/train/basophil/BA_793130_aug_00160.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_326538.jpg,PBC_balanced_notebook/train/basophil/BA_326538_aug_00161.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_929127.jpg,PBC_balanced_notebook/train/basophil/BA_929127_aug_00162.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_63104.jpg,PBC_balanced_notebook/train/basophil/BA_63104_aug_00163.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_403789.jpg,PBC_balanced_notebook/train/basophil/BA_403789_aug_00164.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_366598.jpg,PBC_balanced_notebook/train/basophil/BA_366598_aug_00165.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_747919.jpg,PBC_balanced_notebook/train/basophil/BA_747919_aug_00166.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_891907.jpg,PBC_balanced_notebook/train/basophil/BA_891907_aug_00167.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_60739.jpg,PBC_balanced_notebook/train/basophil/BA_60739_aug_00168.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_776763.jpg,PBC_balanced_notebook/train/basophil/BA_776763_aug_00169.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_576591.jpg,PBC_balanced_notebook/train/basophil/BA_576591_aug_00170.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_465767.jpg,PBC_balanced_notebook/train/basophil/BA_465767_aug_00171.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_830805.jpg,PBC_balanced_notebook/train/basophil/BA_830805_aug_00172.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_49215.jpg,PBC_balanced_notebook/train/basophil/BA_49215_aug_00173.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_250620.jpg,PBC_balanced_notebook/train/basophil/BA_250620_aug_00174.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_196745.jpg,PBC_balanced_notebook/train/basophil/BA_196745_aug_00175.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_1581.jpg,PBC_balanced_notebook/train/basophil/BA_1581_aug_00176.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_827257.jpg,PBC_balanced_notebook/train/basophil/BA_827257_aug_00177.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_438781.jpg,PBC_balanced_notebook/train/basophil/BA_438781_aug_00178.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_462301.jpg,PBC_balanced_notebook/train/basophil/BA_462301_aug_00179.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_668105.jpg,PBC_balanced_notebook/train/basophil/BA_668105_aug_00180.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_733311.jpg,PBC_balanced_notebook/train/basophil/BA_733311_aug_00181.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_855006.jpg,PBC_balanced_notebook/train/basophil/BA_855006_aug_00182.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_687195.jpg,PBC_balanced_notebook/train/basophil/BA_687195_aug_00183.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_505144.jpg,PBC_balanced_notebook/train/basophil/BA_505144_aug_00184.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_214538.jpg,PBC_balanced_notebook/train/basophil/BA_214538_aug_00185.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_578419.jpg,PBC_balanced_notebook/train/basophil/BA_578419_aug_00186.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_119131.jpg,PBC_balanced_notebook/train/basophil/BA_119131_aug_00187.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_901979.jpg,PBC_balanced_notebook/train/basophil/BA_901979_aug_00188.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_866163.jpg,PBC_balanced_notebook/train/basophil/BA_866163_aug_00189.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_897513.jpg,PBC_balanced_notebook/train/basophil/BA_897513_aug_00190.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_74973.jpg,PBC_balanced_notebook/train/basophil/BA_74973_aug_00191.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_453322.jpg,PBC_balanced_notebook/train/basophil/BA_453322_aug_00192.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_395695.jpg,PBC_balanced_notebook/train/basophil/BA_395695_aug_00193.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_761947.jpg,PBC_balanced_notebook/train/basophil/BA_761947_aug_00194.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_232284.jpg,PBC_balanced_notebook/train/basophil/BA_232284_aug_00195.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_446205.jpg,PBC_balanced_notebook/train/basophil/BA_446205_aug_00196.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_340913.jpg,PBC_balanced_notebook/train/basophil/BA_340913_aug_00197.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_878109.jpg,PBC_balanced_notebook/train/basophil/BA_878109_aug_00198.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_152930.jpg,PBC_balanced_notebook/train/basophil/BA_152930_aug_00199.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_345373.jpg,PBC_balanced_notebook/train/basophil/BA_345373_aug_00200.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_119883.jpg,PBC_balanced_notebook/train/basophil/BA_119883_aug_00201.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_220744.jpg,PBC_balanced_notebook/train/basophil/BA_220744_aug_00202.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_307737.jpg,PBC_balanced_notebook/train/basophil/BA_307737_aug_00203.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_285156.jpg,PBC_balanced_notebook/train/basophil/BA_285156_aug_00204.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_507035.jpg,PBC_balanced_notebook/train/basophil/BA_507035_aug_00205.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_854946.jpg,PBC_balanced_notebook/train/basophil/BA_854946_aug_00206.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_99303.jpg,PBC_balanced_notebook/train/basophil/BA_99303_aug_00207.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_824897.jpg,PBC_balanced_notebook/train/basophil/BA_824897_aug_00208.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_871319.jpg,PBC_balanced_notebook/train/basophil/BA_871319_aug_00209.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_348602.jpg,PBC_balanced_notebook/train/basophil/BA_348602_aug_00210.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_855901.jpg,PBC_balanced_notebook/train/basophil/BA_855901_aug_00211.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_535573.jpg,PBC_balanced_notebook/train/basophil/BA_535573_aug_00212.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_553981.jpg,PBC_balanced_notebook/train/basophil/BA_553981_aug_00213.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_760452.jpg,PBC_balanced_notebook/train/basophil/BA_760452_aug_00214.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_754114.jpg,PBC_balanced_notebook/train/basophil/BA_754114_aug_00215.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_830328.jpg,PBC_balanced_notebook/train/basophil/BA_830328_aug_00216.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_775507.jpg,PBC_balanced_notebook/train/basophil/BA_775507_aug_00217.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_98903.jpg,PBC_balanced_notebook/train/basophil/BA_98903_aug_00218.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_696680.jpg,PBC_balanced_notebook/train/basophil/BA_696680_aug_00219.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_473295.jpg,PBC_balanced_notebook/train/basophil/BA_473295_aug_00220.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_878312.jpg,PBC_balanced_notebook/train/basophil/BA_878312_aug_00221.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_817890.jpg,PBC_balanced_notebook/train/basophil/BA_817890_aug_00222.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_8742.jpg,PBC_balanced_notebook/train/basophil/BA_8742_aug_00223.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_510275.jpg,PBC_balanced_notebook/train/basophil/BA_510275_aug_00224.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_535936.jpg,PBC_balanced_notebook/train/basophil/BA_535936_aug_00225.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_594501.jpg,PBC_balanced_notebook/train/basophil/BA_594501_aug_00226.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_26315.jpg,PBC_balanced_notebook/train/basophil/BA_26315_aug_00227.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_705900.jpg,PBC_balanced_notebook/train/basophil/BA_705900_aug_00228.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_59580.jpg,PBC_balanced_notebook/train/basophil/BA_59580_aug_00229.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_816718.jpg,PBC_balanced_notebook/train/basophil/BA_816718_aug_00230.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_284260.jpg,PBC_balanced_notebook/train/basophil/BA_284260_aug_00231.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_401005.jpg,PBC_balanced_notebook/train/basophil/BA_401005_aug_00232.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_161905.jpg,PBC_balanced_notebook/train/basophil/BA_161905_aug_00233.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_412372.jpg,PBC_balanced_notebook/train/basophil/BA_412372_aug_00234.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_811885.jpg,PBC_balanced_notebook/train/basophil/BA_811885_aug_00235.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_961010.jpg,PBC_balanced_notebook/train/basophil/BA_961010_aug_00236.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_77298.jpg,PBC_balanced_notebook/train/basophil/BA_77298_aug_00237.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_606591.jpg,PBC_balanced_notebook/train/basophil/BA_606591_aug_00238.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_799126.jpg,PBC_balanced_notebook/train/basophil/BA_799126_aug_00239.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_74809.jpg,PBC_balanced_notebook/train/basophil/BA_74809_aug_00240.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_312613.jpg,PBC_balanced_notebook/train/basophil/BA_312613_aug_00241.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_769899.jpg,PBC_balanced_notebook/train/basophil/BA_769899_aug_00242.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_38489.jpg,PBC_balanced_notebook/train/basophil/BA_38489_aug_00243.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_77980.jpg,PBC_balanced_notebook/train/basophil/BA_77980_aug_00244.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_93417.jpg,PBC_balanced_notebook/train/basophil/BA_93417_aug_00245.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_385583.jpg,PBC_balanced_notebook/train/basophil/BA_385583_aug_00246.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_726134.jpg,PBC_balanced_notebook/train/basophil/BA_726134_aug_00247.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_411327.jpg,PBC_balanced_notebook/train/basophil/BA_411327_aug_00248.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_994113.jpg,PBC_balanced_notebook/train/basophil/BA_994113_aug_00249.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_130831.jpg,PBC_balanced_notebook/train/basophil/BA_130831_aug_00250.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_280715.jpg,PBC_balanced_notebook/train/basophil/BA_280715_aug_00251.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_405031.jpg,PBC_balanced_notebook/train/basophil/BA_405031_aug_00252.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_570415.jpg,PBC_balanced_notebook/train/basophil/BA_570415_aug_00253.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_938817.jpg,PBC_balanced_notebook/train/basophil/BA_938817_aug_00254.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_463847.jpg,PBC_balanced_notebook/train/basophil/BA_463847_aug_00255.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_533802.jpg,PBC_balanced_notebook/train/basophil/BA_533802_aug_00256.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_112418.jpg,PBC_balanced_notebook/train/basophil/BA_112418_aug_00257.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_202924.jpg,PBC_balanced_notebook/train/basophil/BA_202924_aug_00258.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_650536.jpg,PBC_balanced_notebook/train/basophil/BA_650536_aug_00259.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_882393.jpg,PBC_balanced_notebook/train/basophil/BA_882393_aug_00260.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_236096.jpg,PBC_balanced_notebook/train/basophil/BA_236096_aug_00261.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_396430.jpg,PBC_balanced_notebook/train/basophil/BA_396430_aug_00262.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_505139.jpg,PBC_balanced_notebook/train/basophil/BA_505139_aug_00263.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_417333.jpg,PBC_balanced_notebook/train/basophil/BA_417333_aug_00264.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_198105.jpg,PBC_balanced_notebook/train/basophil/BA_198105_aug_00265.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_445437.jpg,PBC_balanced_notebook/train/basophil/BA_445437_aug_00266.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_915452.jpg,PBC_balanced_notebook/train/basophil/BA_915452_aug_00267.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_661119.jpg,PBC_balanced_notebook/train/basophil/BA_661119_aug_00268.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_938872.jpg,PBC_balanced_notebook/train/basophil/BA_938872_aug_00269.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_880798.jpg,PBC_balanced_notebook/train/basophil/BA_880798_aug_00270.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_504848.jpg,PBC_balanced_notebook/train/basophil/BA_504848_aug_00271.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_566878.jpg,PBC_balanced_notebook/train/basophil/BA_566878_aug_00272.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_659008.jpg,PBC_balanced_notebook/train/basophil/BA_659008_aug_00273.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_465876.jpg,PBC_balanced_notebook/train/basophil/BA_465876_aug_00274.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_660263.jpg,PBC_balanced_notebook/train/basophil/BA_660263_aug_00275.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_581736.jpg,PBC_balanced_notebook/train/basophil/BA_581736_aug_00276.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_680048.jpg,PBC_balanced_notebook/train/basophil/BA_680048_aug_00277.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_481299.jpg,PBC_balanced_notebook/train/basophil/BA_481299_aug_00278.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_712840.jpg,PBC_balanced_notebook/train/basophil/BA_712840_aug_00279.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_517020.jpg,PBC_balanced_notebook/train/basophil/BA_517020_aug_00280.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_447906.jpg,PBC_balanced_notebook/train/basophil/BA_447906_aug_00281.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_366588.jpg,PBC_balanced_notebook/train/basophil/BA_366588_aug_00282.jpg
train,basophil,pbc_extracted/PBC_dataset_normal_DIB/PBC_dataset_normal_DIB/basophil/BA_685720.jpg,PBC_balanced_notebook/train/basophil/BA_685720_aug_00283.jpg
